Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributes,S3BasicFileAttributes,8,1,5,25,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributes,lastModifiedTime,3,1,0,40,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributes,lastAccessTime,3,1,0,46,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributes,creationTime,3,1,0,52,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributes,isRegularFile,3,1,0,58,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributes,isDirectory,3,1,0,64,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributes,isSymbolicLink,3,1,0,70,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributes,isOther,3,1,0,76,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributes,size,3,1,0,82,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributes,fileKey,3,1,0,88,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributes,toString,3,1,0,94,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributes,getCacheCreated,3,1,0,105,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributes,setCacheCreated,3,1,1,111,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributeView,S3BasicFileAttributeView,3,1,1,17,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributeView,name,3,1,0,22,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributeView,readAttributes,3,1,0,28,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3BasicFileAttributeView,setTimes,2,1,3,35,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3PosixFileAttributes,S3PosixFileAttributes,6,1,8,18,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3PosixFileAttributes,owner,3,1,0,35,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3PosixFileAttributes,group,3,1,0,41,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3PosixFileAttributes,permissions,3,1,0,47,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3PosixFileAttributeView,S3PosixFileAttributeView,3,1,1,19,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3PosixFileAttributeView,name,3,1,0,24,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3PosixFileAttributeView,readAttributes,3,1,0,30,0,org.carlspring.cloud.storage.s3fs.attribute.S3PosixFileAttributeView,org.carlspring.cloud.storage.s3fs.attribute.S3PosixFileAttributeView
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3PosixFileAttributeView,getOwner,3,1,0,37,0,org.carlspring.cloud.storage.s3fs.attribute.S3PosixFileAttributeView,org.carlspring.cloud.storage.s3fs.attribute.S3PosixFileAttributeView
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3PosixFileAttributeView,setOwner,3,1,1,44,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3PosixFileAttributeView,setPermissions,3,1,1,50,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3PosixFileAttributeView,setGroup,3,1,1,56,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3PosixFileAttributeView,setTimes,2,1,3,62,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3PosixFileAttributeView,read,6,2,0,68,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3UserPrincipal,S3UserPrincipal,3,1,1,12,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.attribute,S3UserPrincipal,getName,3,1,0,17,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3AccessControlList,S3AccessControlList,4,1,4,17,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3AccessControlList,S3AccessControlList,4,1,2,37,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3AccessControlList,getKey,3,1,0,49,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3AccessControlList,checkAccess,7,3,1,54,0,org.carlspring.cloud.storage.s3fs.S3AccessControlList,org.carlspring.cloud.storage.s3fs.S3AccessControlList
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3AccessControlList,fileName,3,1,0,68,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3AwsRegionProviderChain,S3AwsRegionProviderChain,3,1,1,22,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3AwsRegionProviderChain,builder,3,1,0,28,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3ClientFactory,createS3Client,3,1,1,10,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Factory,getS3Client,9,2,2,101,0,org.carlspring.cloud.storage.s3fs.S3Factory,org.carlspring.cloud.storage.s3fs.S3Factory
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Factory,getEndpointUri,11,2,3,128,0,org.carlspring.cloud.storage.s3fs.S3Factory,org.carlspring.cloud.storage.s3fs.S3Factory
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Factory,getS3ClientBuilder,3,1,0,147,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Factory,getProtocol,6,2,1,152,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Factory,getRegion,12,2,1,162,0,org.carlspring.cloud.storage.s3fs.S3Factory,org.carlspring.cloud.storage.s3fs.S3Factory
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Factory,getAwsRegionProvider,3,1,0,181,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Factory,getHttpClient,4,1,1,186,0,org.carlspring.cloud.storage.s3fs.S3Factory,org.carlspring.cloud.storage.s3fs.S3Factory
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Factory,getApacheHttpClientBuilder,31,4,1,192,0,org.carlspring.cloud.storage.s3fs.S3Factory,org.carlspring.cloud.storage.s3fs.S3Factory
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Factory,createS3Client,0,1,1,239,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Factory,getCredentialsProvider,11,2,1,247,0,org.carlspring.cloud.storage.s3fs.S3Factory,org.carlspring.cloud.storage.s3fs.S3Factory
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Factory,getAwsCredentials,3,1,1,262,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Factory,getServiceConfiguration,7,2,1,267,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Factory,getOverrideConfiguration,27,4,1,278,0,org.carlspring.cloud.storage.s3fs.S3Factory,org.carlspring.cloud.storage.s3fs.S3Factory
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Factory,getProxyConfiguration,36,8,1,319,0,org.carlspring.cloud.storage.s3fs.S3Factory,org.carlspring.cloud.storage.s3fs.S3Factory
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Factory,printWarningMessage,3,1,2,375,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,S3FileChannel,3,1,4,68,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,S3FileChannel,47,7,5,77,0,org.carlspring.cloud.storage.s3fs.S3FileChannel,org.carlspring.cloud.storage.s3fs.S3FileChannel
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,read,14,2,2,165,0,org.carlspring.cloud.storage.s3fs.S3FileChannel,org.carlspring.cloud.storage.s3fs.S3FileChannel
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,read,11,2,4,196,0,org.carlspring.cloud.storage.s3fs.S3FileChannel,org.carlspring.cloud.storage.s3fs.S3FileChannel
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,write,14,2,2,224,0,org.carlspring.cloud.storage.s3fs.S3FileChannel,org.carlspring.cloud.storage.s3fs.S3FileChannel
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,write,11,2,4,255,0,org.carlspring.cloud.storage.s3fs.S3FileChannel,org.carlspring.cloud.storage.s3fs.S3FileChannel
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,size,3,1,0,284,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,truncate,3,1,1,297,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,force,3,1,1,314,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,lock,3,1,3,337,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,lock,3,1,5,360,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,tryLock,3,1,3,385,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,isOpen,3,1,0,409,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,close,15,2,0,420,0,org.carlspring.cloud.storage.s3fs.S3FileChannel,org.carlspring.cloud.storage.s3fs.S3FileChannel
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,closeFileChannel,4,1,0,445,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,deleteTempFileIfNeeded,8,3,0,450,0,org.carlspring.cloud.storage.s3fs.S3FileChannel,org.carlspring.cloud.storage.s3fs.S3FileChannel
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,logChannelAlreadyClosed,5,2,0,459,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileChannel,sync,9,1,0,466,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,S3FileStore,4,1,2,25,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,name,3,1,0,32,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,type,3,1,0,38,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,isReadOnly,3,1,0,44,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,getTotalSpace,3,1,0,50,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,getUsableSpace,3,1,0,56,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,getUnallocatedSpace,3,1,0,62,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,supportsFileAttributeView,3,1,1,68,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,supportsFileAttributeView,3,1,1,74,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,getFileStoreAttributeView,13,3,1,80,0,org.carlspring.cloud.storage.s3fs.S3FileStore,org.carlspring.cloud.storage.s3fs.S3FileStore
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,getAttribute,3,1,1,104,0,org.carlspring.cloud.storage.s3fs.S3FileStore,org.carlspring.cloud.storage.s3fs.S3FileStore
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,getFileSystem,3,1,0,110,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,getBucket,3,1,0,115,0,org.carlspring.cloud.storage.s3fs.S3FileStore,org.carlspring.cloud.storage.s3fs.S3FileStore
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,getBucket,8,3,1,120,0,org.carlspring.cloud.storage.s3fs.S3FileStore,org.carlspring.cloud.storage.s3fs.S3FileStore
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,hasBucket,10,1,1,138,0,org.carlspring.cloud.storage.s3fs.S3FileStore,org.carlspring.cloud.storage.s3fs.S3FileStore
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,getRootDirectory,3,1,0,165,0,org.carlspring.cloud.storage.s3fs.S3FileStore,org.carlspring.cloud.storage.s3fs.S3FileStore
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,getClient,3,1,0,170,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,getOwner,6,2,0,175,0,org.carlspring.cloud.storage.s3fs.S3FileStore,org.carlspring.cloud.storage.s3fs.S3FileStore
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,compareTo,6,2,1,190,0,org.carlspring.cloud.storage.s3fs.S3FileStore,org.carlspring.cloud.storage.s3fs.S3FileStore
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,hashCode,7,1,0,200,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStore,equals,26,8,1,211,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStoreAttributeView,S3FileStoreAttributeView,6,1,4,29,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStoreAttributeView,name,3,1,0,37,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStoreAttributeView,getAttribute,3,1,1,43,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileStoreAttributeView,getAttribute,0,4,1,48,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,S3FileSystem,8,1,5,41,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,S3FileSystem,3,1,4,55,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,provider,3,1,0,63,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,getKey,3,1,0,69,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,close,3,1,0,74,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,isOpen,3,1,0,81,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,isReadOnly,3,1,0,87,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,getSeparator,3,1,0,93,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,getRootDirectories,7,2,0,99,0,org.carlspring.cloud.storage.s3fs.S3FileSystem,org.carlspring.cloud.storage.s3fs.S3FileSystem
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,getFileStores,7,2,0,110,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,supportedFileAttributeViews,3,1,0,122,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,getPath,6,2,2,128,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,getPathMatcher,3,1,1,140,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,getUserPrincipalLookupService,3,1,0,146,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,newWatchService,3,1,0,152,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,getClient,3,1,0,158,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,getEndpoint,3,1,0,163,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,key2Parts,3,1,1,174,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,getCache,3,1,0,179,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,getRequestHeaderCacheControlProperty,3,1,0,185,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,hashCode,7,1,0,193,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,equals,26,8,1,205,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystem,compareTo,3,1,1,245,0,org.carlspring.cloud.storage.s3fs.S3FileSystem,org.carlspring.cloud.storage.s3fs.S3FileSystem
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemConfigurationException,S3FileSystemConfigurationException,3,1,2,9,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,getScheme,3,1,0,180,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,newFileSystem,18,3,2,186,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,validateProperties,3,1,1,218,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,getProperties,13,3,2,227,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,getFileSystemKey,3,1,1,251,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,getFileSystemKey,23,5,2,256,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,validateUri,4,1,1,306,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,addEnvProperties,15,5,2,312,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,overloadProperty,9,3,3,338,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,overloadPropertiesWithEnv,7,2,3,367,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,overloadPropertiesWithSystemProps,7,2,2,384,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,overloadPropertiesWithSystemEnv,7,2,2,400,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,systemGetEnv,3,1,1,421,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,getFileSystem,9,2,2,432,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,getFileSystem,10,2,1,456,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,toS3Path,4,1,1,473,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,getPath,4,1,1,480,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,newDirectoryStream,11,1,2,498,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,close,2,1,0,506,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,iterator,3,1,0,512,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,newInputStream,24,3,2,520,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,newOutputStream,24,5,2,564,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,validateCreateAndTruncateOptions,12,5,5,611,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,buildMetadataFromPath,8,2,1,634,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,newByteChannel,4,1,3,645,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,newAsynchronousFileChannel,4,1,4,656,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,createDirectory,17,3,2,668,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,delete,9,2,1,714,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,deleteBatch,18,1,3,730,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,getPathsByBatch,5,1,1,779,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,splitByBatchWithOrder,17,4,2,788,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,visitAllFiles,19,4,2,815,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,copy,22,3,3,845,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,encodeUrl,10,1,2,889,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,move,7,2,3,905,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,isSameFile,3,1,2,920,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,isHidden,3,1,1,927,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,getFileStore,3,1,1,933,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,checkAccess,14,3,2,939,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,getFileAttributeView,15,4,3,965,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,readAttributes,26,5,3,990,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,readAttributes,27,7,3,1036,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,setAttribute,3,1,4,1086,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,createFileSystem,7,1,2,1097,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,getS3Client,4,1,2,1114,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,getS3Factory,12,2,1,1121,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,loadAmazonProperties,11,2,0,1142,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,verifySupportedOptions,4,1,2,1170,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,isBucketRoot,4,1,1,1178,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,exists,19,2,1,1184,0,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider,org.carlspring.cloud.storage.s3fs.S3FileSystemProvider
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,close,5,2,1,1220,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,isOpen,3,1,1,1228,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,getFilesystems,3,1,0,1233,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,getCache,3,1,0,1242,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FileSystemProvider,setCache,3,1,1,1247,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FilteredIterator,S3FilteredIterator,5,1,2,20,0,org.carlspring.cloud.storage.s3fs.S3FilteredIterator,org.carlspring.cloud.storage.s3fs.S3FilteredIterator
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FilteredIterator,hasNext,6,2,0,28,0,org.carlspring.cloud.storage.s3fs.S3FilteredIterator,org.carlspring.cloud.storage.s3fs.S3FilteredIterator
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FilteredIterator,next,8,2,0,38,0,org.carlspring.cloud.storage.s3fs.S3FilteredIterator,org.carlspring.cloud.storage.s3fs.S3FilteredIterator
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FilteredIterator,findNextFiltered,16,3,0,50,0,org.carlspring.cloud.storage.s3fs.S3FilteredIterator,org.carlspring.cloud.storage.s3fs.S3FilteredIterator
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FilteredIterator,clearCursor,4,1,0,72,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3FilteredIterator,remove,3,1,0,78,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Iterator,S3Iterator,3,1,1,54,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Iterator,S3Iterator,3,1,2,59,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Iterator,S3Iterator,9,1,3,66,0,org.carlspring.cloud.storage.s3fs.S3Iterator,org.carlspring.cloud.storage.s3fs.S3Iterator
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Iterator,hasNext,3,1,0,79,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs,S3Iterator,next,12,3,0,85,0,org.carlspring.cloud.storage.s3fs.S3Iterator,org.carlspring.cloud.storage.s3fs.S3Iterator
